289;3;5;0;TURRIALBA
290;3;5;1;TURRIALBA
291;3;5;2;LA SUIZA
292;3;5;3;PERALTA
293;3;5;4;SANTA CRUZ
294;3;5;5;SANTA TERESITA (LAJAS)
295;3;5;6;PAVONES
296;3;5;7;TUIS
297;3;5;8;TAYUTIC (PLATANILLO)
298;3;5;9;SANTA ROSA
299;3;6;0;ALVARADO
300;3;6;1;PACAYAS
301;3;6;2;CERVANTES
302;3;6;3;CAPELLADES
303;3;7;0;OREAMUNO
304;3;7;1;SAN RAFAEL
305;3;7;2;COT
306;3;7;3;POTRERO CERRADO
307;3;7;4;CIPRESES
308;3;7;5;SANTA ROSA
309;3;8;0;EL GUARCO
310;3;8;1;EL TEJAR
311;3;8;2;SAN ISIDRO
312;3;8;3;TOBOSI
313;3;8;4;PATIO DE AGUA
314;4;0;0;HEREDIA
315;4;1;0;HEREDIA
316;4;1;1;HEREDIA
317;4;1;2;MERCEDES
318;4;1;3;SAN FRANCISCO
319;4;1;4;ULLOA (BARREAL)
320;4;1;5;VARABLANCA
321;4;2;0;BARVA
322;4;2;1;BARVA
323;4;2;2;SAN PEDRO
324;4;2;3;SAN PABLO
325;4;2;4;SAN ROQUE
326;4;2;5;SANTA LUCIA
327;4;2;6;SAN JOSE DE LA MONTAÑA
328;4;3;0;SANTO DOMINGO
329;4;3;1;SANTO DOMINGO
330;4;3;2;SAN VICENTE
331;4;3;3;SAN MIGUEL
332;4;3;4;PARACITO
333;4;3;5;SANTO TOMAS
334;4;3;6;SANTA ROSA
335;4;3;7;TURES (ANGELES)
336;4;3;8;PARÁ (SAN LUIS)
337;4;4;0;SANTA BARBARA
338;4;4;1;SANTA BARBARA
339;4;4;2;SAN PEDRO
340;4;4;3;SAN JUAN
341;4;4;4;JESUS
342;4;4;5;SANTO DOMINGO (ROBLE)
343;4;4;6;PURABA (SETILLAL)
344;4;5;0;SAN RAFAEL
345;4;5;1;SAN RAFAEL
346;4;5;2;SAN JOSECITO
347;4;5;3;SANTIAGO
348;4;5;4;ANGELES
349;4;5;5;CONCEPCION
350;4;6;0;SAN ISIDRO
351;4;6;1;SAN ISIDRO
352;4;6;2;SAN JOSE (SAN JOSECITO)
353;4;6;3;CONCEPCION
354;4;7;0;BELEN
355;4;7;1;SAN ANTONIO
356;4;7;2;LA RIBERA
357;4;7;3;ASUNCION
358;4;8;0;FLORES
359;4;8;1;SAN JOAQUIN DE FLORES
360;4;8;2;BARRANTES (SAN LORENZO)
